time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,InFlowRate,InFlowTemp,SSSFlowRate,SSSFlowOxygen
2013-06-26,272.343332135,393.64833323333335,25.694170888333332,74.67371803916666,3.8682442915416666,0.254925596,0.015542764,18.51552083,0,0
2013-06-27,254.58437570583334,390.20750173333334,24.6600051875,74.94378134875,4.392826561125,0.0105744,0.012711224,18.0690625,0,0
2013-06-28,300.819668925,389.0483334875,25.51875457875,69.09239988583333,5.301863805208334,0.0051648,0.011890574,18.80833333,0,0
2013-06-29,257.28849713208336,388.5404192666667,24.513337707916666,69.58725746291667,3.2174311191666667,0.093962402,0.011280804,18.5846875,0,0
2013-06-30,164.11595964583333,420.01083247916665,25.05917129625,77.8016514025,2.91906147725,0.151372802,0.011288755,18.56625,0,0
2013-07-01,227.6691246,410.85582988333334,23.80958709625,82.44302661166667,4.366439690958333,0.012024,0.010906285,18.653125,0,0
2013-07-02,168.12629183541668,406.15666835416664,22.17917277,89.01107883875,3.7131723049166667,1.298282411,0.040745278,18.34645833,0,0
2013-07-03,185.62875111083335,405.4158312541667,21.262923176666668,92.64488972333334,2.2304180889166667,1.169654391,0.081647335,17.18854167,0,0
2013-07-04,208.68596077166666,409.4395828208333,22.679587300833333,87.98695499541667,2.42081472025,1.100068779,0.094675214,17.13041667,0,0
2013-07-05,296.5897910679167,400.0337460791667,24.948342895833335,79.39470298583333,4.226459392875,0.018276,0.058442785,17.22822917,0,0
2013-07-06,328.57370408416665,391.21291732083336,25.629172262083333,76.45554325875,3.6827447469166668,0.0186744,0.037226987,17.57447917,0,0
2013-07-07,263.88724835375,396.2008349083333,24.762092845416667,77.21313751083333,3.8436471858333334,0.148027197,0.030161314,17.60270833,0,0
2013-07-08,285.9717473983333,396.6508369333333,25.062502798333334,72.25797836083333,3.177820698291667,3.744e-4,0.026311012,17.48572917,0,0
2013-07-09,247.68024746333333,408.462495175,26.38500493375,70.43404397041667,2.5143015884583333,0,0.022241457,18.00572917,0,0
2013-07-10,253.67833351958333,404.3758354208333,26.167925771666667,75.2626068025,3.58077229325,0.994216775,0.067823325,18.09,0,0
2013-07-11,243.94970878458332,418.3129158,25.933337146666666,77.23770819625,1.9975945992916666,0.123009605,0.07475585,17.1228125,0,0
2013-07-12,230.45000044125,404.5895805375,24.011671956666667,79.75991141333333,3.243462333,0.0084072,0.059038492,16.7646875,0,0
2013-07-13,228.22795979125,405.25166701666666,23.173338825,84.34377199541667,4.476496312625,0.187516798,0.043684873,16.71625,0,0
2013-07-14,254.42533651708334,419.0741666125,25.38125762916667,83.00178992125001,3.980645759625,0.041184001,0.042282098,17.545,0,0
2013-07-15,322.5343368804167,404.67833329166666,27.4045959475,73.92578990583333,1.842227913875,0.0055176,0.034753825,17.681875,0,0
2013-07-16,304.1133336991667,407.70374934583333,28.09583816583333,69.05962583291667,2.6323724939583335,0.092520002,0.029400935,18.12552083,0,0
2013-07-17,284.0231264358333,420.116667425,28.895421599583333,67.0656854,2.1380915715,3.744e-4,0.026407974,18.5190625,0,0
2013-07-18,272.59858338333333,428.04333241666666,28.84916712375,69.90111769958334,2.1671429379166667,0,0.025035139,18.58635417,0,0
2013-07-19,311.78254000375,416.4970830208333,28.858331298750002,69.55947819541666,3.4967426937083332,0.0056327999999999994,0.023444276,18.778125,0,0
2013-07-20,293.54879046375,409.45291264583335,27.390836334166668,72.85919012541666,4.204558521291666,9.6e-5,0.022160379,18.7440625,0,0
2013-07-21,259.5498315454167,419.97916538333334,26.754584249166665,75.70770322166666,2.3106384995416667,0.0123696,0.022023985,18.58083333,0,0
2013-07-22,168.42650095666667,405.5108337291667,24.462513224166667,82.66904832791667,2.6625902635,0.08053680199999999,0.020941737,18.580625,0,0
2013-07-23,300.22425126875,389.17124938333336,24.887513732916666,74.53801875958334,4.275036050625,0.0055152000000000005,0.019868049,18.66729167,0,0
2013-07-24,286.72700261875,393.20250066666665,25.635419464166667,66.36165902583333,3.0432841075416666,0,0.018473919,18.62177083,0,0
2013-07-25,283.41087801916666,381.6470832875,23.801259613333333,71.4287614375,2.6216277382916666,0.0194808,0.017093683,17.88197917,0,0
2013-07-26,314.86062320166667,377.29959234166665,23.486671702083335,72.89702099750001,2.232622216708333,0,0.016250359,17.61166667,0,0
2013-07-27,136.18912474375,405.6000022875,23.144172923333333,86.52656094833333,4.086649012666666,0.297264003,0.017794979,17.53739583,0,0
2013-07-28,251.04482976875,386.0654157,23.57500101625,76.43916170208334,2.790914571125,0,0.017035739,17.62708333,0,0
2013-07-29,325.63183435375,332.3483428916667,21.990841166666666,61.91023674958333,2.524734221375,0,0.015244289,17.28635417,0,0
2013-07-30,246.70916596333333,370.79291789166666,22.05833969125,62.99464229,1.7625556069583332,0,0.014119449,16.71708333,0,0
2013-07-31,171.85449973666667,398.5795834875,22.990841165833334,75.93281242249999,2.2147305172083334,0.0163248,0.013888516,16.89291667,0,0
2013-08-01,249.10245466083333,383.92875035,23.12791976875,77.95184572166667,2.6838368589166666,0.163103998,0.014862674,17.30354167,0.0151333333333333,597.51
2013-08-02,324.50391594375003,364.6970837791667,23.99583714875,67.32025857583334,2.4571103014999998,0,0.013494803999999999,17.48364583,0.0151333333333333,597.51
2013-08-03,200.30937472666668,383.83166631666666,24.0983380625,68.73305472416666,2.859713575625,1.248e-4,0.012779856,17.403125,0.0151333333333333,597.51
2013-08-04,318.39424856749997,358.8687502583333,22.807505545,67.68116705666667,3.728099735958333,0,0.012439228,17.68322917,0.0151333333333333,597.51
2013-08-05,270.3222909891667,366.6066640208333,21.78374760875,66.44489830375,2.2325793192916668,0,0.011212063,16.97802083,0.0151333333333333,597.51
2013-08-06,221.32041764375,409.58375547916665,23.535007730833332,76.59819279083334,2.8865918938333333,0.264264002,0.012202468,17.614375,0.0151333333333333,597.51
2013-08-07,221.75954150966666,411.4166666583333,24.200003559583333,79.97597307958333,4.10252236475,0.027194401,0.012268453,17.79927083,0.0151333333333333,597.51
2013-08-08,154.90804216895833,409.2854169125,21.90333964,92.64451998791667,2.232579434458333,0.439581604,0.021506593,18.2040625,0.0151333333333333,597.51
2013-08-09,184.9880443435,408.6712519375,24.261669412916667,85.803419295,3.872096747875,0.137311197,0.016829839,18.6921875,0.0151333333333333,597.51
2013-08-10,156.03391728525,405.59749984583334,23.800424194166666,87.16392596125,3.2559455627916667,1.728e-4,0.013339762,19.02541667,0.0151333333333333,597.51
2013-08-11,158.72529109291668,404.27875009583335,21.677089945,94.95412084,2.5317928554166667,0.153631203,0.014757731,18.99645833,0.0151333333333333,597.51
2013-08-12,284.3435412692917,402.2004165625,25.473752594583335,75.79855937458333,2.57742226075,0.0327456,0.013944547,19.02708333,0.0151333333333333,597.51
2013-08-13,137.90241720120832,399.1387481666667,22.399593607916668,88.937464575,4.451751951958333,0.102417601,0.013164878,18.6296875,0.0151333333333333,597.51
2013-08-14,319.06428758383333,327.05375035833333,19.905002849583333,68.59872054458333,3.236181616125,0,0.011556617,17.44625,0.0151333333333333,597.51
2013-08-15,264.30395622595836,345.4695854125,17.978340403333334,65.47219896666667,3.033972779125,0,0.010194497,15.83833333,0.0151333333333333,597.51
2013-08-16,262.232914175875,376.53166580416666,20.013757324583334,69.67394129375,2.462242397875,0,0.010085404,15.5865625,0.0151333333333333,597.51
2013-08-17,160.768042643125,394.98499933333335,19.776668802916667,83.09891509083333,3.3169967917916665,0.576861596,0.010432882,15.54875,0.0151333333333333,597.51
2013-08-18,90.912541621375,399.9074974,19.2333402,96.31793527916666,2.37145837725,0.0575016,0.019876397,16.06864583,0.0151333333333333,597.51
2013-08-19,178.7392490625,397.64125187916665,21.312093354166667,86.65305288125,1.2958516676666667,0.137496,0.014150812,16.48552083,0.0151333333333333,597.51
2013-08-20,273.58295853875,392.992501575,23.812088267083332,78.0557415725,2.320960377875,0,0.012188007,17.34458333,0.0151333333333333,597.51
2013-08-21,157.564000365,399.5262489291667,22.584584808333332,89.1815750225,2.3471443627083333,0.096324,0.011217866,17.80791667,0.0151333333333333,597.51
2013-08-22,251.19824751916667,394.91416677083333,24.440418496666666,77.42478720833333,2.3080030895,0.0085152,0.011174918,18.051875,0.0151333333333333,597.51
2013-08-23,165.46529372708332,397.2116673708333,23.20959116625,79.26414254541666,2.72983970725,0.0282432,0.010177985,18.065,0.0151333333333333,597.51
2013-08-24,303.2045369954167,345.28916930416665,21.5520950325,70.64365705833333,3.319783252125,0,0.009678224,17.05822917,0.0151333333333333,597.51
2013-08-25,298.86337422916665,338.6266695666667,20.97333806375,68.59041181916666,2.0795004147916667,0,0.008804601,16.7040625,0.0151333333333333,597.51
2013-08-26,293.49124845583333,347.2008323708333,21.7791687,64.69392293625,2.172269179791667,0,0.008551675,16.85375,0.0151333333333333,597.51
2013-08-27,274.76979272,381.4320831333333,24.32625732375,71.94421481708333,4.116819316166667,0,0.008991083,17.90177083,0.0151333333333333,597.51
2013-08-28,142.563081065,406.0091679875,23.895838673333333,81.87332128875,4.081784459666666,0.039888001,0.009494472,18.31458333,0.0151333333333333,597.51
2013-08-29,240.94291360916665,399.3991648333333,24.449177042083335,81.873982585,3.008020547541667,0.055423199,0.00906074,19.04479167,0.0151333333333333,597.51
2013-08-30,278.89570911875,387.2720858166667,24.672920480833334,78.65962032708333,2.854773235291667,0,0.008169272,18.82375,0.0151333333333333,597.51
2013-08-31,243.21978826958332,402.3416659083333,25.594172415,76.20915074,3.75579583425,0.116150398,0.008928905,18.7621875,0.0151333333333333,597.51
2013-09-01,194.40625257583332,394.66291555,24.351675922916666,80.80615839416667,3.2658575153333333,0.0064728,0.008674448,18.71635417,0.0151333333333333,597.51
2013-09-02,263.52616687333335,386.8654174833333,25.40875651,75.89777754958334,3.4259645803333334,0,0.008212939,18.98645833,0.0151333333333333,597.51
2013-09-03,244.94833298666666,374.4554150875,24.746676382083333,70.46487469666667,3.196940822416667,0,0.007796262,19.05041667,0.0151333333333333,597.51
2013-09-04,265.7561657824583,338.0145835875,22.089170075416668,65.12227433958333,1.654311977625,0.0015696,0.006900643,17.62958763,0.0151333333333333,597.51
2013-09-05,264.70016473475,344.2979176833333,22.609591419583335,63.952007414166665,3.10886801025,0,0.006889393,17.57677083,0.0151333333333333,597.51
2013-09-06,204.592458989625,373.7441711416667,21.041675822083334,68.39041189166667,3.103212795541667,0,0.006223124,17.1275,0.0151333333333333,597.51
2013-09-07,260.2987491084583,348.1691678375,21.13958384125,68.82384864583334,2.6077708015,0,0.006237772,16.55177083,0.0151333333333333,597.51
2013-09-08,233.25237357158332,381.49416859999997,23.714584604583333,66.41981793916666,1.9911465237500001,0,0.006590573,17.47052083,0.0151333333333333,597.51
2013-09-09,222.8265012125,387.04916764583334,23.773754375,74.26578268166666,3.226076035166667,0,0.006252365,17.93875,0.0151333333333333,597.51
2013-09-10,170.33725054583334,397.5270830708333,24.868341064166668,77.18949570375,2.583489866375,0.008796,0.012619475,18.59916667,0.0151333333333333,597.51
2013-09-11,224.38975047791666,405.9841677375,26.205012258333333,73.30429306375,2.617043867,0.0233232,0.023839777,20.09375,0.0151333333333333,597.51
2013-09-12,149.41708215124999,387.7737503125,23.454592640833333,81.71272614041666,4.043798919708333,0.0029952,0.022144619,20.46708333,0.0151333333333333,597.51
2013-09-13,236.59708182083332,343.849166875,20.331670379583333,67.55251430666667,5.061915221416666,0,0.021110723,19.1359375,0.0151333333333333,597.51
2013-09-14,254.91779009500002,294.8150037125,15.761670685,61.980028167916664,3.1999844028333335,0,0.020650568,16.90364583,0.0151333333333333,597.51
2013-09-15,233.71692148208334,341.01083627083335,18.264170582916666,65.33806258166666,2.136810929666667,0,0.020323499,16.9534375,0.0151333333333333,597.51
2013-09-16,176.83458169624998,364.45166651666665,20.345010375833333,75.24277938375,3.9588474959166664,2.136e-4,0.020809289,17.9103125,0.0151333333333333,597.51
2013-09-17,247.39020633375,305.4287567,16.08250707,71.04638032833333,4.005295226625,0,0.02018743,16.5175,0.0151333333333333,597.51
2013-09-18,174.00808207041666,356.97041575416665,15.900426483375,72.38091854791666,2.390465704875,0,0.019762738,15.810625,0.0151333333333333,597.51
2013-09-19,123.3816246925,390.7379175875,18.197091674583334,87.8237542975,1.726283644375,0,0.019695157,17.0146875,0.0151333333333333,597.51
2013-09-20,114.32029255833334,393.0175030958333,19.352082825,93.50582056958334,1.6271060920416667,0.335944807,0.02150843,17.6203125,0.0151333333333333,597.51
2013-09-21,119.83029115708334,387.32583235833334,19.705420431666667,91.58243156208333,3.865487981833333,0.260685598,0.024577238,17.57791667,0.0151333333333333,597.51
2013-09-22,215.34266741625,344.48542530833333,17.84917475375,74.00647559541667,3.625618203625,2.472e-4,0.022740408,16.66447917,0.0151333333333333,597.51
2013-09-23,173.12687730416667,371.67333476666664,17.500417328333334,69.49954018666666,1.9490557522083334,0,0.020707355,15.939375,0.0151333333333333,597.51
2013-09-24,216.07287342833334,359.1458358708333,18.6000025425,73.41033713708333,2.02867287225,0,0.019980469,16.17802083,0.0151333333333333,597.51
2013-09-25,162.92637455541666,361.9737523333333,19.443751270833335,69.77306009833333,1.3614298910416667,0.00546,0.019944661,16.46395833,0.0151333333333333,597.51
2013-09-26,212.10604087000002,344.1291707375,19.085006967916666,65.95035018458333,2.6297354165,2.4e-6,0.020136099,16.800625,0.0151333333333333,597.51
2013-09-27,205.64058570333333,345.0058390166667,18.4937530525,64.13770856625,2.578172435875,0,0.019870136,16.13,0.0151333333333333,597.51
2013-09-28,165.93520653041668,376.86708195833336,17.792092895416665,73.46700753958334,3.285804222,0,0.018994174,16.00291667,0.0151333333333333,597.51
2013-09-29,147.02550016070833,378.48124948333333,17.436664835416668,69.66073592,1.3721043129583332,0,0.019326967,15.34354167,0.0151333333333333,597.51
2013-09-30,120.42508294645833,379.6874987291667,18.58417282125,68.39545991791667,1.025493634625,0,0.018472237,15.7184375,0.0151333333333333,597.51
2013-10-01,139.99991777366668,384.50041580416666,20.14292424583333,70.67563286916666,2.210026033166667,0,0.018520284,16.50375,0.0151333333333333,597.51
2013-10-02,211.85741583333333,346.6616656,21.633752441666665,63.89264476458333,2.1674724040833335,0,0.018450837,16.8859375,0.0151333333333333,597.51
2013-10-03,167.995421725,368.48125203333336,23.04624964375,64.05635896416666,1.834579745,0,0.017952761,17.45333333,0.0151333333333333,597.51
2013-10-04,173.26904137916665,369.1437467041667,22.767503356666666,68.59531009333332,2.435140192125,0,0.017905933,17.97010417,0,0
2013-10-05,204.26387247083332,368.2291654041667,23.765420532916668,65.04327319291667,2.295656957625,0,0.017968999,18.47489583,0,0
2013-10-06,191.37658564583333,381.23958334583335,24.061677550833334,67.44801759,4.097385680125,0,0.017082197,18.5284375,0,0
2013-10-07,132.86891698458334,363.34041722083333,19.08209381125,82.95833027375,4.4686055204583335,1.023021597,0.029324781,17.54427083,0,0
2013-10-08,201.03629112916667,293.02792612083334,13.940003967083333,66.33041045208333,5.0611014555416665,0.003144,0.019760667,15.19729167,0,0
2013-10-09,188.44162496250001,320.8920872875,13.9291702265,70.23093302916666,4.850390373125,0.0055104,0.018354081,14.64604167,0,0
2013-10-10,53.96224935875,376.5758349083333,14.030006661666667,94.04855621791667,4.265843216791667,0.091187999,0.020892811,14.56625,0,0
2013-10-11,88.08249950458332,378.57083255833334,16.61376215625,86.83923809541666,2.8866479725833334,0,0.019571843,15.84927083,0,0
2013-10-12,94.35658407166667,389.2520828291667,17.887086487083334,93.15171913791667,2.384900445375,0.0653688,0.019247074,16.09604167,0,0
2013-10-13,135.53141689291667,384.0316696125,18.328341420416667,90.33734818125,3.48465526625,0.0110232,0.018356064,16.16083333,0,0
2013-10-14,119.09124994416666,368.57708739583336,17.603341675416665,83.40467585541667,3.276812325125,0.201086402,0.018995604,15.85541667,0,0
2013-10-15,191.42850017833334,318.05000432916665,16.81959177625,71.4519542725,2.66794773125,0.00642,0.017844792,15.185,0.0151333333333333,597.51
2013-10-16,142.5655037575,354.377916975,17.93875529125,75.35289046416666,1.4856564718333334,2.712e-4,0.017397937,15.4340625,0.0151333333333333,597.51
2013-10-17,72.06904236041666,383.00416691666663,17.680003102916668,90.52651341708334,3.4176237914166667,0.032412,0.017468454,16.0059375,0.0151333333333333,597.51
2013-10-18,189.934667585,300.84375508333335,14.879176076583333,66.96952066625,2.7241070487916668,0,0.017706358,14.19770833,0.0151333333333333,597.51
2013-10-19,73.32620701416667,349.35250387083335,14.375425980833334,78.521888595,3.373673573875,0,0.016643276,13.9453125,0.0151333333333333,597.51
2013-10-20,189.5815,261.27875,10.735842708333333,57.82415291666667,2.2842634708333334,0,0.017219298,12.44229167,0.0151333333333333,597.51
2013-10-21,181.58420833333332,276.7437541666667,12.132087625,56.428959166666665,2.726200583333333,0,0.016452681,12.46229167,0.0151333333333333,597.51
2013-10-22,55.22891666666667,329.9775,12.400424166666667,75.0218525,3.054367958333333,0,0.016353797,13.39125,0.0151333333333333,597.51
2013-10-23,106.76191666666666,302.46,9.812506708333332,74.05133958333333,5.398919916666666,0.0137184,0.017971198,12.30729167,0.0151333333333333,597.51
2013-10-24,102.51829166666667,286.5470833333333,4.995839729166667,70.40347083333333,4.62706725,0,0.017641672,10.13208333,0.0151333333333333,597.51
2013-10-25,164.56579166666666,263.7279208333333,5.1225067229166665,59.68778125,4.41496325,2.88e-5,0.018021512,9.125729167,0.0151333333333333,597.51
2013-10-26,180.12008333333333,258.39416666666665,6.3904220125,51.809650833333336,3.896893208333333,1.68e-5,0.016979012,8.846145833,0.0151333333333333,597.51
2013-10-27,147.861875,321.1383333333333,11.39042025,57.16962625,3.098824958333333,0,0.017191061,10.6071875,0.0151333333333333,597.51
2013-10-28,98.415875,361.7895833333333,14.211672083333333,66.89441291666667,1.9460333333333333,0,0.017305062,11.3121875,0.0151333333333333,597.51
2013-10-29,162.14320833333335,347.0825,15.883342916666667,74.85500541666667,1.8636875708333334,5.928e-4,0.016802951,12.59,0.0151333333333333,597.51
2013-10-30,73.571625,366.6020833333333,15.412500833333333,87.20547125,2.89218375,0.0126096,0.01658263,13.15541667,0.0151333333333333,597.51
2013-10-31,82.68454166666666,377.3254166666667,17.29500375,84.78143458333334,4.579114375,9.36e-5,0.015810672,13.81375,0,0
2013-11-01,135.37967083333334,353.8579208333333,18.565427916666668,79.40883291666667,6.366226958333334,0.0264696,0.017683416,14.64083333,0,0
2013-11-02,146.64629166666668,276.7387541666667,12.349593041666667,58.92015583333333,5.824699541666667,3.36e-5,0.018334746,12.66020833,0,0
2013-11-03,143.447875,272.9120833333333,8.133754916666666,60.8246775,4.368463958333333,0,0.019417727,10.9240625,0,0
2013-11-04,149.37654166666667,256.3645833333333,5.42750435,52.196052916666666,3.526113,0,0.018749083,9.453125,0,0
2013-11-05,108.34208333333333,301.78667083333335,7.570005458333333,69.08093375,2.1880183916666667,0,0.018285838,9.2921875,0,0
2013-11-06,114.07591666666667,341.70125,13.684173375,81.80394708333333,3.7360032916666666,0,0.017720839,11.2809375,0,0
2013-11-07,91.411625,308.31375,12.302087791666667,77.52269791666667,5.71505575,0,0.019378613,11.25354167,0,0
2013-11-08,150.447625,228.2125,4.451674025416667,56.619165,4.981635125,0,0.020364416,8.6040625,0,0
2013-11-09,148.72008333333335,239.75583333333333,6.113337429166667,47.41675791666667,3.3287477625,0,0.019653102,8.140520833,0,0
2013-11-10,146.22725,252.7183375,8.54917275,54.98979083333333,6.328590375,0,0.020190722,8.991145833,0,0
2013-11-11,128.05587500000001,261.711675,6.101258466666667,55.45954041666667,3.1824535875,0,0.019464432,8.2778125,0,0
2013-11-12,49.986375,288.57375,6.011253579166667,52.26764708333334,5.769641958333334,0,0.021383083,7.979583333,0,0
2013-11-13,144.44866666666667,208.08875,-1.0158319666666666,55.643276666666665,4.193610791666667,0,0.021162993,5.575520833,0,0
2013-11-14,143.45091666666667,222.93666666666667,3.23500875,45.1314875,3.8286692916666665,0,0.020259352,6.1878125,0,0
2013-11-15,112.69895833333334,286.31875,7.560006258333333,56.38590375,3.6599761666666666,0.2018712,0.020519028,7.285416667,0,0
2013-11-16,101.04429166666667,345.6408333333333,12.169167708333333,92.61404666666667,2.6063735416666667,0.071952,0.022861382,9.419375,0,0
2013-11-17,90.461375,363.7241666666667,15.109170833333334,91.96995875,4.657912208333333,0.0943512,0.019802505,10.46447917,0,0
2013-11-18,135.42608333333334,290.0875,13.96417225,63.24865666666667,7.329893375,0.0311352,0.022691584,10.3678125,0,0
2013-11-19,136.44783333333334,235.71541666666667,5.098755041666667,59.20455208333333,4.9386555,0,0.022338165,7.515729167,0,0
2013-11-20,130.01395833333333,260.18208333333337,3.7558380291666666,62.28550958333334,4.128803916666667,0,0.021198023,6.689375,0,0
2013-11-21,86.28295833333333,342.40208333333334,7.986256208333334,79.36323416666667,2.6967114166666666,0,0.020091976,7.589895833,0,0
2013-11-22,48.558166666666665,356.7266666666667,12.101257875,91.77927125,2.9963104583333333,0.0015984,0.019477765,9.519375,0,0
2013-11-23,122.68745833333334,286.9504166666667,8.766251458333333,68.30007791666667,6.266917291666667,0,0.02165329,8.5853125,0,0
2013-11-24,133.91595833333332,209.8175,-3.3424934541666667,39.79135458333333,6.666420416666667,0,0.023168989,3.940416667,0,0
2013-11-25,96.85395833333334,247.4508375,-3.155413108333333,36.33843625,2.4057666458333333,0.0010896,0.021425748,3.7225,0,0
